item;qtd_cx
81104021401;11
PG24LA126RV00;0
PG22MA125SD00;0
PG22SA125SD00;0
PG22PA125SD00;0
81104021402;0
PG24LA127RV00;17
81104021701;11
PG24LA126IN00;0
PG22MA125SD00;0
PG22SA125SD00;0
PG22PA125SD00;0
81104021702;0
PG24LA127IN00;0
81104021801;11
PG24LA126MA00;0
PG22MA125SD00;0
PG22SA125SD00;0
PG22PA125SD00;0
81104021802;0
PG24LA127MA00;12
81104021901;11
PG24LA126FO00;0
PG22MA125SD00;0
PG22SA125SD00;0
PG22PA125SD00;0
81104021902;0
PG24LA127FO00;0
81104030101;10
PG24LA136SD00;10
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
81104030102;0
PG24LA137SD00;12
81104030201;10
PG24LA136ZJ00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
81104030202;0
PG24LA137ZJ00;0
81104030501;10
PG24LA136ZA00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
81104030502;12
PG24LA137ZA00;12
81104030701;10
PG24LA136ST00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
81104030702;11
PG24LA137ST00;11
81104030801;10
PG24LA136ZI00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
81104030802;0
PG24LA137ZI00;0
81104030901;0
PG24LA136ZT00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
81104030902;0
PG24LA137ZT00;0
81104031001;0
PG24LA136ZS00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
81104031002;0
PG24LA137ZS00;0
81104031101;10
PG24LA136ZG00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
81104031102;0
PG24LA137ZG00;0
81104031201;10
PG24LA136ZU00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
81104031202;12
PG24LA137ZU00;12
81104031501;10
PG24LA136MJ00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
81104031502;12
PG24LA137MJ00;12
81104031701;0
PG24LA136AI00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
81104031702;0
PG24LA137AI00;0
81104031901;10
PG24LA136RV00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
81104031902;11
PG24LA137RV00;11
81104032201;10
PG24LA136IN00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
81104032202;0
PG24LA137IN00;0
81104032301;10
PG24LA136MA00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
81104032302;12
PG24LA137MA00;12
PG23SA145SD01;0
PG23SA145SD02;0
81104041002;10
PG24LA147ZS00;0
PG24FA147SD00;0
81104041101;8
PG24LA146ZG00;0
PG24FA146SD00;0
PG22MA145SD00;0
PG23PA145SD00;0
PG23SA145SD01;0
PG23SA145SD02;0
81104041102;0
PG24LA147ZG00;0
PG24FA147SD00;0
81104041201;8
PG24LA146TA00;0
PG24FA146SD00;0
PG22MA145SD00;0
PG23PA145SD00;0
PG23SA145SD01;0
PG23SA145SD02;0
81104041202;10
PG24LA147TA00;0
PG24FA147SD00;0
81104041301;8
PG24LA146ZU00;0
PG24FA146SD00;0
PG22MA145SD00;0
PG23PA145SD00;0
PG23SA145SD01;0
PG23SA145SD02;0
81104041302;10
PG24LA147ZU00;0
PG24FA147SD00;0
81104041501;0
PG24LA146ZK00;0
PG24FA146SD00;0
PG22MA145SD00;0
PG23PA145SD00;0
PG23SA145SD01;0
PG23SA145SD02;0
81104041502;0
PG24LA147ZK00;0
PG24FA147SD00;0
81104041601;8
PG24LA146MJ00;0
PG24FA146SD00;0
PG22MA145SD00;0
PG23PA145SD00;0
PG23SA145SD01;0
PG23SA145SD02;0
81104041602;10
PG24LA147MJ00;0
PG24FA147SD00;0
81104041801;0
PG24LA146AI00;0
PG24FA146SD00;0
PG22MA145SD00;0
PG23PA145SD00;0
PG23SA145SD01;0
PG23SA145SD02;0
81104041802;0
PG24LA147AI00;0
PG24FA147SD00;0
81104042001;8
PG24LA146RV00;0
PG24FA146SD00;0
PG22MA145SD00;0
PG23PA145SD00;0
PG23SA145SD01;0
PG23SA145SD02;0
81104042002;10
PG24LA147RV00;0
PG24FA147SD00;0
81104042101;8
PG24LA146MA00;0
PG24FA146SD00;0
PG22MA145SD00;0
PG23PA145SD00;0
PG23SA145SD01;0
PG23SA145SD02;0
81104042102;10
PG24LA147MA00;0
PG24FA147SD00;0
81104042501;8
PG24LA146IN00;0
PG24FA146SD00;0
PG22MA145SD00;0
PG23PA145SD00;0
PG23SA145SD01;0
PG23SA145SD02;0
81104042502;0
PG24LA147IN00;0
PG24FA147SD00;0
81104042601;8
PG24LA146FO00;0
PG24FA146SD00;0
PG22MA145SD00;0
PG23PA145SD00;0
PG23SA145SD01;0
PG23SA145SD02;0
81104042602;0
PG24LA147FO00;0
PG24FA147SD00;0
81104042701;8
PG24LA146FL00;0
PG24FA146SD00;0
PG22MA145SD00;0
PG23PA145SD00;0
PG23SA145SD01;0
PG23SA145SD02;0
81104042702;10
PG24LA147FL00;0
PG24FA147SD00;0
81104042801;8
PG24LA146RO00;0
PG24FA146SD00;0
PG22MA145SD00;0
PG23PA145SD00;0
PG23SA145SD01;0
PG23SA145SD02;0
81104042802;10
91101089901;34
PG23LA235DBI0;34
91101090101;10
PG24LA241DB00;0
PG24FA241DB00;0
91101090102;11
PG24LA242DB00;0
PG24FA242DB00;0
91101090103;11
PG24LA243DB00;0
PG24FA243DB00;0
91101090104;11
PG24LA244DB00;0
PG24FA244DB00;0
91101099301;0
701270367;0
701270368;0
91101099801;0
PG24LA245DBE0;34
91101099901;28
PG23LA245DBI0;28
91101100101;10
PG24LA251DB00;10
PG24FA251DB00;10
91101100102;11
PG24LA252DB00;0
PG24FA252DB00;0
91101100103;11
PG24LA253DB00;0
PG24FA253DB00;0
91101100104;11
PG24LA254DB00;0
PG24FA254DB00;0
91101109301;0
701270387;0
701270388;0
91101109801;0
PG24LA255DBE0;34
91101109901;0
PG23LA255DBI0;30
91101110101;12
PG24LA261DB00;12
91101110102;13
PG24LA262DB00;13
91101110103;0
PG24LA263DB00;13
91101110104;0
PG24LA264DB00;15
91101119901;0
PG24LA265DBE0;38
91101120101;12
PG24LA271DB00;12
91101120102;13
PG24LA272DB00;13
91101120103;0
PG24LA273DB00;13
91101120104;0
PG24LA274DB00;14
91101129901;0
91102888301;0
PG23LP335SDH0;80
91102888401;0
PG23LP335SDM0;42
91102888501;0
PG23LP335SDF0;52
91102888601;0
PG23LP336SDB0;80
91102888603;0
PG23LP337SDB0;60
91102888701;0
PG23LP336SDC0;80
91102888703;0
PG23LP337SDC0;60
91102888801;0
PG23LP335SDW2;50
91102888901;0
PG23LP335SDW1;53
91102889001;0
PG23LP335SDS2;38
91102889101;0
PG23LP335SDS1;30
91102889201;0
PG23LP335SDA2;28
91102889301;0
PG23LP335SDA1;28
91102889401;0
PG23LP335SDE2;35
91102889501;0
PG23LP335SDE1;33
91102889601;0
PG23LP335SDW0;50
91102889701;0
PG23LP335SDS0;30
91102889801;0
PG23LP335SDA0;25
91102889901;0
PG23LP335SDE0;26
91102170101;0
PG24LP411SDB0;36
PG24LP411SDF0;32
PG24LP411SDG0;35
PG24LP411SDH0;37
PG24LP411SDI0;35
PG24LP411SDM0;26
PG24LP411SDP0;28
PG24LP411SDQ0;11
91102170102;0
PG24LP412SDB0;0
PG24LP412SDF0;0
PG24LP412SDG0;0
PG24LP412SDH0;0
PG24LP412SDI0;0
PG24LP412SDM0;0
PG24LP412SDP0;0
PG24LP412SDQ0;0
91102170103;0
PG24LP413SDB0;0
PG24LP413SDF0;0
PG24LP413SDG0;0
PG24LP413SDH0;0
PG24LP413SDI0;0
PG24LP413SDM0;0
PG24LP413SDP0;0
PG24LP413SDQ0;0
91102170104;0
PG24LP414SDB1;0
PG24LP414SDF1;0
PG24LP414SDG1;0
PG24LP414SDH1;0
PG24LP414SDI1;0
PG24LP414SDM1;0
PG24LP414SDP1;0
PG24LP414SDQ1;0
PG24LP414SDB2;0
PG24LP414SDF2;0
PG24LP414SDG2;0
PG24LP414SDH2;0
PG24LP414SDI2;0
PG24LP414SDM2;0
PG24LP414SDP2;0
PG24LP414SDQ2;0
91102179501;0
PG24LP495SD00;85
91102179601;0
PG23LP335SDW0;50
91102179701;0
PG23LP335SDS0;30
91102179801;0
PG23LP335SDA0;25
91102179901;0
PG23LP335SDE0;26
91102180101;0
PG23LP421SDB0;0
PG23LP421SDF0;0
PG23LP421SDG0;0
PG23LP421SDH0;0
PG23LP421SDI0;45
PG23LP421SDM0;0
PG23LP421SDP0;0
PG23LP421SDQ0;0
91102180102;0
PG23LP422SDB0;0
PG23LP422SDF0;0
PG23LP422SDG0;0
PG23LP422SDH0;0
PG23LP422SDI0;0
PG23LP422SDM0;0
PG23LP422SDP0;0
PG23LP422SDQ0;0
91102180103;0
PG23LP423SDB0;0
PG23LP423SDF0;0
PG23LP423SDG0;0
PG23LP423SDH0;0
PG23LP423SDI0;0
PG23LP423SDM0;0
PG23LP423SDP0;0
PG23LP423SDQ0;0
91102180104;0
PG23LP424SDB0;0
PG23LP424SDF0;0
PG23LP424SDG0;0
PG23LP424SDH0;0
PG23LP424SDI0;0
PG23LP424SDM0;0
PG23LP424SDP0;0
PG23LP424SDQ0;0
91102189501;44
PG23LP505SD00;44
91102189601;0
PG23LP335SDW0;50
91102189701;0
PG23LP335SDS0;30
91102189801;0
PG23LP335SDA0;25
91102189901;0
PG23LP335SDE0;26
91102190101;0
PG21LP436SDG0;40
PG21LP436SDH0;40
PG21LP436SDP0;40
PG21LP436SDM0;40
PG21LP436SDB0;30
PG21LP436SDF0;40
PG21LP436SDQ0;40
PG21LP436SDI0;40
911021902;0
PG21LP437SDG0;50
PG21LP437SDH0;27
PG21LP437SDP0;45
PG21LP437SDM0;40
PG21LP437SDB0;36
PG21LP437SDF0;45
PG21LP437SDQ0;48
PG21LP437SDI0;99
91102199901;50
PG21LP515SD00;50
91102210101;28
PG24LD335EL07;0
81101157101;0
PG24LD335EL08;0
81101157001;0
PG24LD335EL09;0
81101156901;0
PG24LD335EL10;0
81101156801;0
PG24LD335EL11;0
81101156701;0
PG24LD335EL12;0
81101156601;0
PG24LD335EL13;0
81101156501;0
PG24LD335EL14;0
81101156401;0
PG24LD335EL15;0
81101156301;0
PG24LD335EL16;0
81101156201;0
PG24LD335EL17;0
81101156101;0
PG24LD335EL18;0
81101156001;0
PG24LD335EL19;0
81101155901;0
PG24LD335EL20;0
81101155801;0
PG24LD335EL21;0
81101155701;0
PG24LD335EL22;0
81101155601;0
PG24LD335EL23;0
81101155501;0
PG24LD335EL24;0
81101155401;0
PG24LD335EL25;0
81101184901;0
PG24LD335EL05;0
81101185001;0
PG24LD335EL04;0
81101195101;0
PG24LD335EL03;0
81101194901;0
PG24LD335EL05;0
81101195001;0
PG24LD335EL04;0
81101173801;0
PG23LA335SDE1;23
81101173701;0
PG23LA336SDC0;65
81101173703;60
PG23LA337SDC0;60
81101173601;0
PG23LA336SDB0;65
81101173603;60
PG23LA337SDB0;60
81102178201;0
PG23LP335SDH0;80
81102178301;0
PG23LP335SDM0;42
81102178401;0
PG23LP335SDF0;52
81102178501;0
PG23LP335SDW2;50
81102178601;0
PG23LP335SDW1;53
81102178701;0
PG23LP335SDS2;38
81102178801;0
PG23LP335SDS1;30
81102178901;0
PG23LP335SDA2;28
81102179001;0
PG23LP335SDA1;28
81102179101;0
PG23LP335SDE2;35
81102179201;0
PG23LP335SDE1;33
81102179401;0
PG23LP336SDC0;80
81102179403;0
PG23LP337SDC0;60
91103050102;10
PG24LA157DB00;0
PG24FA157DB00;0
91104010101;7
PG24LP116SD00;7
PG23MP115DB00;7
PG22SP115SD00;7
PG22PP115SD00;7
91104010102;10
PG24LP117SD00;10
91104020101;9
PG24LP126SD00;9
PG23MP125DB00;9
PG22SP125SD00;9
PG22PP125SD00;9
91104020102;10
PG24LP127SD00;0
91104030101;5
PG24LP136SD00;5
PG23MP135DB00;5
PG22SP135SD00;5
PG22PP135SD00;5
91104030102;10
PG24LP137SD00;10
91104040101;4
PG24LP146SD00;4
PG23MP145DB00;4
PG23PP145SD00;4
PG23SP145SD01;4
PG23SP145SD02;4
PG23SP145SD00;4
91104040102;10
PG24LP147SD00;10
91104050101;4
81101103401;10
PG24LA251ZS00;0
PG24FA251SD00;0
81101103402;11
PG24LA252ZS00;0
PG24FA252SD00;11
81101103403;11
PG24LA253ZS00;0
PG24FA253SD00;11
81101103404;11
PG24LA254ZS00;0
PG24FA254SD00;0
81106010101;0
MCC052UC0172;99
MCC052UC0173;99
MCC052UC0174;99
MCC052UC0175;99
MCC052UC0177;99
MCC052UC0176;99
MCC052UC0178;99
MCC052UC0181;99
MCC052UC0180;99
81106020101;0
MCC052UC0172;99
MCC052UC0173;99
MCC052UC0174;99
MCC052UC0175;99
MCC052UC0177;99
MCC052UC0176;99
MCC052UC0178;99
MCC052UC0181;99
MCC052UC0180;99
81106030101;0
MCC052UC0172;99
MCC052UC0173;99
MCC052UC0174;99
MCC052UC0175;99
MCC052UC0177;99
MCC052UC0176;99
MCC052UC0178;99
MCC052UC0179;99
MCC052UC0181;99
MCC052UC0180;99
81106040101;0
MCC052UC0183;1
MCC052UC0184;1
MCC052UC0185;1
MCC052UC0186;1
MCC052UC0188;1
MCC052UC0187;1
MCC052UC0189;1
82101121703;0
PG25LA273ST00;0
PG25LA276SDA0;0
PG25LA276SDW0;0
82101121704;0
PG25LA274ST00;0
82101121801;11
PG25LA271TA00;12
PG25LA275SDA0;0
PG25LA275SDW0;0
82101121802;0
PG25LA272TA00;18
82101121803;12
PG25LA273TA00;0
PG25LA276SDA0;0
PG25LA276SDW0;0
82101121804;19
PG25LA274TA00;0
82101130101;11
PG25LA281SD00;12
PG25LA285SDA0;30
PG25LA285SDW0;30
92102139901;0
PG24LP285SDE0;27
82101130201;11
PG25LA281ZU00;12
PG25LA285SDA0;30
PG25LA285SDW0;0
82101130202;0
PG25LA282ZU00;16
82101130203;12
PG25LA283ZU00;0
PG25LA286SDA0;0
PG25LA286SDW0;0
82101130204;19
PG25LA284ZU00;19
82101130301;12
PG25LA285SDA0;30
PG25LA285SDW0;0
PG25LA281ED00;12
82101130302;0
PG25LA282ED00;0
82101130303;0
PG25LA286SDA0;0
PG25LA286SDW0;0
PG25LA283ED00;0
82101130304;0
PG25LA284ED00;0
82101130401;12
PG25LA285SDA0;30
PG25LA285SDW0;0
PG25LA281ZG00;12
82101130402;0
PG25LA282ZG00;0
82101130403;0
PG25LA283ZG00;0
PG25LA286SDA0;0
PG25LA286SDW0;0
82101130404;0
PG25LA284ZG00;0
82101130501;11
PG25LA281FL00;12
PG25LA285SDA0;30
PG25LA285SDW0;0
82101130502;0
PG25LA282FL00;16
82101130503;12
PG25LA283FL00;0
PG25LA286SDA0;0
PG25LA286SDW0;0
82101130504;19
PG25LA284FL00;19
PG25LP291SDBK;20
PG25LP291SDFK;20
PG25LP291SDQK;20
PG25LP292SAMC;50
82102140302;0
PG25LP292SDG0;0
PG25LP292SDH0;0
PG25LP292SDM0;0
PG25LP292SDP0;0
PG25LP292SDC0;0
PG25LP292SAMC;50
82102140303;0
PG25LP296SDA0;52
PG25LP293SDG0;10
PG25LP293SDH0;65
PG25LP293SDM0;50
PG25LP293SDP0;60
PG25LP296SDW0;70
PG25LP293SDC0;10
PG25LP293SAMC;40
82102140304;0
PG25LP294SDG0;0
PG25LP294SDH0;0
PG25LP294SDM0;99
PG25LP294SDP0;0
PG25LP294SDC0;0
PG25LP294SAMC;99
82101140501;12
PG25LA291ZG00;12
PG25LA295SDA0;0
PG25LA295SDW0;0
82101140502;0
PG25LA292ZG00;0
82101140503;0
PG25LA293ZG00;0
PG25LA296SDA0;0
PG25LA296SDW0;0
82101140504;0
82101140802;0
PG25LA292GR00;17
82101140803;11
PG25LA293GR00;0
PG25LA296SDA0;0
PG25LA296SDW0;0
82101140804;19
PG25LA294GR00;0
82101140901;12
PG25LA291IN00;12
PG25LA295SDA0;0
PG25LA295SDW0;0
82101140902;0
PG25LA292IN00;0
82101140903;0
PG25LA293IN00;0
PG25LA296SDA0;0
PG25LA296SDW0;0
82101140904;0
PG25LA294IN00;0
82101141001;11
PG25LA291MA00;12
PG25LA295SDA0;0
PG25LA295SDW0;0
82101141002;0
PG25LA292MA00;17
82101141003;11
PG25LA293MA00;0
PG25LA296SDA0;0
PG25LA296SDW0;0
82101141004;19
PG25LA294MA00;19
82101141101;12
PG25LA291MX00;12
PG25LA295SDA0;0
PG25LA295SDW0;0
82101141102;0
PG25LA292MX00;0
82101141103;0
PG25LA293MX00;0
PG25LA296SDA0;0
PG25LA296SDW0;0
82101141104;0
PG25LA294MX00;0
82101141201;11
PG25LA291ZA00;12
PG25LA295SDA0;0
PG25LA215SDA0;0
PG25LA215SDW0;0
82101062302;14
PG25LA212PT00;14
PG25FA212SD00;14
82101062303;12
PG25LA213PT00;0
PG25FA213SD00;0
PG25LA216SDA0;0
PG25LA216SDW0;0
82101062304;15
PG25LA214PT00;20
PG25FA214SD00;48
82101072301;10
PG25LA221PT00;10
PG25FA221SD00;10
PG25LA225SDA0;0
PG25LA225SDW0;30
82101072302;14
PG25LA222PT00;14
PG25FA222SD00;14
82101072303;10
PG25LA223PT00;0
PG25FA223SD00;0
PG25LA226SDA0;0
PG25LA226SDW0;0
82101072304;13
PG25LA224PT00;20
PG25FA224SD00;48
82101082301;7
PG25LA231PT00;10
PG25FA231SD00;10
PG25LA235SDA0;0
PG25LA235SDW0;0
82101082302;12
PG25LA232PT00;12
PG25FA232SD00;12
82101082303;12
PG25LA233PT00;0
PG25FA233SD00;0
82101082304;13
PG25LA234PT00;20
PG25FA234SD00;48
82101092301;7
PG25LA241PT00;10
PG25FA241SD00;10
PG25LA245SDA0;30
PG25LA245SDW0;0
82101092302;11
PG25LA242PT00;11
PG25FA242SD00;11
82101092303;12
PG25LA243PT00;0
PG25FA243SD00;0
82101092304;13
PG25LA244PT00;20
PG25FA244SD00;48
82101102301;7
PG25LA251PT00;10
PG25FA251SD00;10
PG25LA255SDA0;30
PG25LA255SDW0;0
82101102302;12
PG25LA252PT00;12
PG25FA252SD00;12
82101102303;12
PG25LA253PT00;0
PG25FA253SD00;0
82101102304;14
PG25LA254PT00;20
PG25FA254SD00;45
82101112101;12
PG25LA261PT00;12
PG25FA261SD00;0
PG25LA265SDA0;0
PG25LA265SDW0;0
82101112102;11
PG25LA262PT00;11
PG25FA262SD00;11
82101112103;9
PG25LA263PT00;0
PG25FA263SD00;0
PG25LA266SDA0;0
PG25LA266SDW0;0
82101112104;12
PG25LA264PT00;20
PG25FA264SD00;45
82101122101;11
PG25LA271PT00;12
PG25LA275SDA0;0
PG25LA275SDW0;0
82101122102;0
PG25LA272PT00;18
82101122103;12
PG25LA276SDA0;0
PG25LA276SDW0;0
PG25LA273PT00;0
82101122104;0
PG25LA274PT00;19
82101132001;11
PG25LA281PT00;12
PG25LA285SDA0;30
PG25LA285SDW0;0
82101132002;0
PG25LA282PT00;16
82101132003;12
PG25LA283PT00;0
PG25LA286SDA0;0
PG25LA286SDW0;0
82101132004;0
PG25LA284PT00;19
82101142201;11
PG25LA291PT00;12
PG25LA295SDA0;0
PG25LA295SDW0;0
82101142202;0
PG25LA292PT00;17
82101142203;11
PG25LA293PT00;0
PG25LA296SDA0;0
PG25LA296SDW0;0
82101142204;19
PG25LA294PT00;19
82101152001;7
PG25LA311PT01;7
PG25LA311PT02;7
82101152002;7
PG25LA312PT01;0
PG25LA312PT02;0
82101152003;7
PG25LA313PT01;0
PG25LA313PT02;0
82101152004;7
PG25LA314PT01;10
PG25LA314PT02;10
82101162001;8
PG25LA321PT01;10
PG25LA321PT02;10
82101162002;8
PG25LA322PT01;0
PG25LA437PT00;0
82101010701;12
PG25LA116EE00;10
PG22MA115SD00;0
PG25SA115SD00;0
PG25TA115SD00;40
PG22BA115SD00;55
82101010702;0
PG25LA117EE00;0
82101021401;8
PG25LA126EE00;11
PG22MA125SD00;0
PG25SA125SD00;0
PG25TA125SD00;45
PG22BA125SD00;55
82101021402;0
PG25LA127EE00;17
82101031601;7
PG25LA136EE00;10
PG22MA135SD00;0
PG25SA135SD00;0
PG25TA135SD00;45
PG22BA135SD00;55
82101031602;0
PG25LA137EE00;13
82101041901;7
PG25LA146EE00;10
PG25FA146SD00;10
PG22MA145SD00;10
PG23SA145SD01;10
PG23SA145SD02;10
PG22BA145SD00;60
82101041902;10
PG25LA147EE00;0
PG25FA147SD00;0
82101051901;7
PG25LA156EE00;10
PG25FA156SD00;10
PG22MA155SD00;8
PG23SA155SD01;10
PG23SA155SD02;10
PG22BA155SD00;80
82101051902;11
PG25LA157EE00;0
PG25FA157SD00;0
82101062401;11
PG25LA211EE00;10
PG25FA211SD00;10
PG25LA215SDA0;0
PG25LA215SDW0;0
82101062402;14
PG25LA212EE00;14
PG25FA212SD00;14
82101062403;10
PG25LA213EE00;0
PG25FA213SD00;0
PG25LA216SDA0;0
PG25LA216SDW0;0
82101062404;15
PG25LA214EE00;20
PG25FA214SD00;48
82101072401;9
PG25LA221EE00;10
PG25FA221SD00;10
PG25LA225SDA0;0
PG25LA225SDW0;30
82101072402;14
PG25LA222EE00;14
PG25FA222SD00;14
82101072403;10
PG25LA223EE00;0
PG25FA223SD00;0
PG25LA226SDA0;0
PG25LA226SDW0;0
82101072404;13
PG25LA224EE00;20
PG25FA224SD00;48
82101082401;7
PG25LA231EE00;10
PG25FA231SD00;10
PG25LA235SDA0;0
PG25LA235SDW0;0
82101082402;12
PG25LA232EE00;12
PG25FA232SD00;12
82101082403;12
PG25LA233EE00;0
PG25FA233SD00;0
82101082404;13
PG25LA234EE00;20
PG25FA234SD00;48
82101092401;7
PG25LA241EE00;10
PG25FA241SD00;10
PG25LA245SDA0;0
PG25LA245SDW0;0
82101092402;11
PG25LA242EE00;11
PG25FA242SD00;11
82101092403;12
PG25LA243EE00;0
PG25FA243SD00;0
82101092404;13
PG25LA244EE00;20
PG25FA244SD00;48
82101102401;7
PG25LA251EE00;10
PG25FA251SD00;10
PG25LA255SDA0;30
PG25LA255SDW0;0
82101102402;12
PG25LA252EE00;12
PG25FA252SD00;12
82101102403;12
PG25LA253EE00;0
PG25FA253SD00;0
82101102404;14
PG25LA254EE00;20
PG25FA254SD00;45
82101112201;9
PG25LA261EE00;12
PG25FA261SD00;0
PG25LA265SDA0;0
PG25LA265SDW0;0
82101112202;11
PG25LA262EE00;11
PG25FA262SD00;11
82101112203;9
PG25LA263EE00;0
PG25FA263SD00;0
PG25LA266SDA0;0
PG25LA266SDW0;0
82101112204;12
PG25LA264EE00;20
PG25FA264SD00;45
82101122201;11
PG25LA271EE00;12
PG25LA275SDA0;0
PG25LA275SDW0;0
82101122202;0
PG25LA272EE00;18
82101122203;12
PG25LA276SDA0;0
PG25LA276SDW0;0
PG25LA273EE00;0
82101122204;0
PG25LA274EE00;19
82101132101;11
PG25LA281EE00;12
PG25LA285SDA0;30
PG25LA285SDW0;0
82101132102;0
PG25LA282EE00;16
82101132103;12
PG25LA283EE00;0
PG25LA286SDA0;0
PG25LA286SDW0;0
82101132104;0
PG25LA284EE00;19
82101142301;11
PG25LA291EE00;12
83101010501;12
PG26LA116PT00;10
PG26MA115SD00;0
PG25SA115SD00;0
PG25TA115SD00;40
PG22BA115SD00;55
83101010502;0
PG26LA117PT00;0
83101010601;12
PG26LA116EE00;10
PG26MA115SD00;0
PG25SA115SD00;0
PG25TA115SD00;40
PG22BA115SD00;55
83101010602;0
PG26LA117EE00;0
83101020401;11
PG26LA126IN00;11
PG26MA125SD00;0
PG25SA125SD00;0
PG25TA125SD00;45
PG22BA125SD00;55
83101020402;0
PG26LA127IN00;0
83101020501;11
PG26LA126MA00;11
PG26MA125SD00;0
PG25SA125SD00;0
PG25TA125SD00;45
PG22BA125SD00;55
83101020502;0
PG26LA127MA00;0
83101020601;11
PG26LA126MX00;11
PG26MA125SD00;0
PG25SA125SD00;0
PG25TA125SD00;45
PG22BA125SD00;55
83101020602;0
PG26LA127MX00;0
83101020701;8
PG26LA126MJ00;11
PG26MA125SD00;0
PG25SA125SD00;0
PG25TA125SD00;45
PG22BA125SD00;55
83101020702;0
PG26LA127MJ00;0
83101020801;8
PG26LA126ZA00;11
PG26MA125SD00;0
PG25SA125SD00;0
PG25TA125SD00;45
PG22BA125SD00;55
83101020802;0
PG26LA127ZA00;0
83101020901;8
PG26LA126RV00;11
PG26MA125SD00;0
PG25SA125SD00;0
PG25TA125SD00;45
PG22BA125SD00;55
83101020902;0
PG26LA127RV00;0
83101021201;8
PG26LA126PT00;11
PG26MA125SD00;0
PG25SA125SD00;0
PG25TA125SD00;45
PG22BA125SD00;55
83101021202;0
PG26LA127PT00;0
83101030301;10
PG26LA136ZG00;10
PG26MA135SD00;0
PG25SA135SD00;0
PG25TA135SD00;45
PG22BA135SD00;55
83101030302;0
PG26LA137ZG00;0
83101030601;10
PG26LA136IN00;10
PG26MA135SD00;0
PG25SA135SD00;0
PG25TA135SD00;45
PG22BA135SD00;55
83101030602;0
PG26LA137IN00;0
83101030701;10
PG26LA136MA00;10
PG26MA135SD00;0
PG25SA135SD00;0
PG25TA135SD00;45
PG22BA135SD00;55
83101030702;0
PG26LA137MA00;0
83101030801;10
PG26LA136MX00;10
PG26MA135SD00;0
PG25SA135SD00;0
PG25TA135SD00;45
PG22BA135SD00;55
83101030802;0
PG26LA137MX00;0
83101030901;7
PG26LA136MJ00;10
PG26MA135SD00;0
PG25SA135SD00;0
PG25TA135SD00;45
PG22BA135SD00;55
83101030902;0
PG26LA137MJ00;0
83101031001;7
PG26LA136ZA00;10
PG26MA135SD00;0
PG25SA135SD00;0
PG25TA135SD00;45
PG22BA135SD00;55
83101031002;0
PG26LA137ZA00;0
83101031101;7
PG26LA136RV00;10
PG26MA135SD00;0
PG25SA135SD00;0
PG25TA135SD00;45
PG22BA135SD00;55
83101031102;0
PG26LA137RV00;0
83101031401;7
PG26LA136PT00;10
PG26MA135SD00;0
PG25SA135SD00;0
PG25TA135SD00;45
PG22BA135SD00;55
83101031402;0
PG26LA137PT00;0
83101031601;7
PG26LA136RO00;10
PG26MA135SD00;0
PG25SA135SD00;0
PG25TA135SD00;45
PG22BA135SD00;55
83101031602;0
PG26LA137RO00;0
PG26LA217SDI0;0
83101060304;0
PG26LA214ED00;0
PG26FA214SD00;0
83101060401;10
PG26LA211ZG00;10
PG26FA211SD00;10
PG26LA216SDA0;0
PG26LA216SDW0;0
PG26LA216SDI0;0
83101060402;0
PG26LA212ZG00;0
PG26FA212SD00;0
83101060403;0
PG26LA213ZG00;0
PG26FA213SD00;0
PG26LA217SDA0;0
PG26LA217SDW0;0
PG26LA217SDI0;0
83101060404;0
PG26LA214ZG00;0
PG26FA214SD00;0
83101061101;10
PG26LA211MX00;10
PG26FA211SD00;10
PG26LA216SDA0;0
PG26LA216SDW0;0
PG26LA216SDI0;0
83101061102;0
PG26LA212MX00;0
PG26FA212SD00;0
83101061103;0
PG26LA213MX00;0
PG26FA213SD00;0
PG26LA217SDA0;0
PG26LA217SDW0;0
PG26LA217SDI0;0
83101061104;0
PG26LA214MX00;0
PG26FA214SD00;0
83101061201;11
PG26LA211MJ00;10
PG26FA211SD00;10
PG26LA216SDA0;0
PG26LA216SDW0;0
PG26LA216SDI0;0
83101061202;0
PG26LA212MJ00;0
PG26FA212SD00;0
83101061203;0
PG26LA213MJ00;0
PG26FA213SD00;0
PG26LA217SDA0;0
PG26LA217SDW0;0
PG26LA217SDI0;0
83101061204;0
